category,log
network-traffic,date principle =1984-06-25 time=15:49:38 logid="0415752450" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=1269042445 srcip=2.26.36.153 srcport=42779 srcintf="port12" srcintfrole="undefined" dstip=68.112.186.174 dstport=21531 dstintf="then" dstintfrole="undefined" srcuuid="2a215960-edb6-1328-4eff-b0775350fc2c" dstuuid="938919e6-4ad2-0cda-edaf-c44231a7996a" poluuid="fa1ab40d-8e5c-bdac-98af-e09a24d66ed8" sessionid=105048 proto=6 UUID of destination  action=" stage close" policyid=1 policytype="policy" service="HTTP" dstcountry="Canada" srccountry="Vietnam" trandisp="snat" transip=52.115.228.89 transport=4250 appid=8462 app="billion" appcat="Web.Client" apprisk="elevated" applist=" country of starting place g-default" duration=1650 sentbyte=2982 rcvdbyte=4 sentpkt=6921 rcvdpkt=6882 utmaction="allow" countapp=8902 osname=" extent Ubuntu" mastersrcmac= responsibility "a8:53:70:9e:dd:f2" srcmac="42:ad:65:68:a1:76" srcserver=0 utmref=7986-8766
network-traffic,date=2024-07-05 time=20:03:26 logid="3767178835" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=1314351382 heightened  srcip=66.182.237.39 srcport=17132 srcintf="port12" srcintfrole="undefined" dstip=37.117.220.52 dstport=60390 dstintf="age" dstintfrole="undefined" srcuuid=" UUID of starting 5a82d6c9-eff1-19eb-36ba-3c6278c419e1" dstuuid="3d2aa84c-5af1-c554-d9f2-ef5c783502ea" poluuid="b59ecefa-cbcd-f94b-285e-539517e4fd3f" sessionid=105048 proto=6 action="close" policyid network activity =1 policytype="policy" service="HTTP" dstcountry="Canada" srccountry="Togo" trandisp=" event time snat" transip=64.124.148.243 transport=65301 appid=6061 app="crime" appcat="Web.Client" apprisk="elevated" applist="g-default" duration=8679  undetermined sentbyte= move 3710 rcvdbyte=8030 sentpkt=9570 rcvdpkt=729 utmaction="allow" countapp=1499 osname="Ubuntu" mastersrcmac="1b:0f:94:09:ce:89" srcmac="b9:be:ec:df:d3:0c" srcserver=0 utmref=7862-824
network-traffic,date=2007-08-27 time=01:11:14 logid="3925686746" type="data flow" subtype="forward" level="notice" vd="vdom1" timestamp of the event=1187720836 srcip=155.104.113.246 srcport=44307 srcintf="port12" srcintfrole="undefined" dstip=121.182.92.62 dstport=6898 dstintf="who" dstintfrole="undefined" srcuuid="21e6b355-af1b-7cd1-267d-e669582e94cd" dstuuid="cc32e0b8-92ca-39c7-7feb-6d57f5f3842b" poluuid="f7302f76-a1aa-d10e-286b-20b9a9393bef" sessionid=105048 proto=6 action="close" policyid=1 policytype="doctrine" service="HTTP" dstcountry="Canada" country of foundation="Finland" trandisp="snat" transip=90.117.223.12 transport=5515 appid=4154 app="such" appcat="Web.Client" apprisk="elevated" applist="g-built-in" time period=6029 sentbyte=2544 rcvdbyte=6571 sentpkt=2809 rcvdpkt=6966 utmaction="allow" countapp=6738 osname="Ubuntu" mastersrcmac="8d:52:8a:fd:56:4f" srcmac="f4:b8:fc:15:83:56" srcserver=0 utmref=7729-3139
network-traffic,day=2021-12-18 time=13:45:30 logid="8000730766" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=1735431787 srcip=34.218.167.107 port of foundation=2614 srcintf="port12" srcintfrole="undefined" dstip=152.249.100.39 dstport=47907 dstintf="two" dstintfrole="undefined" UUID of origin="30c355ef-ded4-67a1-8ee8-747d2ea4be76" UUID of arrival="303df751-8077-16ea-9d47-44fa23d870af" poluuid="df8bbba5-ccae-1fb6-6b92-68cac235b7d2" sessionid=105048 pre-release=6 action="close" policyid=1 policytype="policy" service="HTTP" dstcountry="Canada" srccountry="Tonga" trandisp="snat" transip=152.221.53.147 transport=22798 appid=4994 app="allow" appcat="Web.Client" apprisk="elevated" applist="g-default" duration=8126 propelled byte=6120 rcvdbyte=6851 sentpkt=9953 rcvdpkt=1480 utmaction="allow" countapp=4973 osname="Ubuntu" mastersrcmac="87:20:46:30:26:aa" srcmac="cd:60:0a:2c:99:4e" srcserver=0 utmref=8427-9144
network-traffic,date"= time=07:24:33 logid="1069183673" type=""" subtype="forward" level=fa3cceb2-e014-eb31-fc23-2260f5a2659enotice" vd==vdom1Client =220251338356316 srcip=213.49.227.252 "=35767 =="port12" srcintfrole="undefined" dstip.28.2.194.245 dstport=47217 dstintfsentpkt"true" dstintfrole="undefined" srcuuid="ebf04dc2-ffbe-6c01-af05-605e755d40ce" dstuuid="Estoniapolicy poluuid=""" sessionid1978-04-14105048 proto=6 apprisksrcintf"close" policyid=1 policytype=""default service="HTTPtraffic dstcountryg"Canada" =="8b09e9ca-1eae-1181-a92d-da23f7e3a7d3" trandisp="snat" transip=116.63.122.244 59:6b:db:ba:65:fe=" appid=9623 app="book" appcat="Web="" action="elevated" applist="=-"" durationeventtime3989 sentbyte=7113 rcvdbyte=5083 srccountry=2415 rcvdpkt=1573 utmaction="allow" countapp=5453 osname="Ubuntu" mastersrcmac="ec:85:99:2b:0c:ccsrcport srcmac="transport= srcserver=0 utmref=8947-5549
network-traffic,dateg" time=13:48:15 logid="2535045061" subtype="undefined" type="eventtime" poluuid="notice" vd="vdom1" srcintfrole=175375311 srcip=92.83.141.87 srcport=5147 srcintf="port12" forward="undefined" dstip=181.207.228.223 dstport=47226 dstintf="provide" dstintfroleWeb"traffic" star="71348d43-5567-56fa-6d0e-293252ef75cc" dstuuid="c0e5fc77-0ee7-b843-1979-018ae71ef8c4" =="70ac9ccf-f68d-b432-8e3c-e6acbdd7bfdb" sessionid=105048 proto=6 action="close" .=1 policytype="policy" "=serviceHTTP" dstcountry="Canada" srccountry=1995-03-28Morocco" trandisp="snat" transip=55.125.109.62 transport=4726 appidlevel4062 app="srcuuid" appcat="=policyidClient" rcvdpkt="elevated" applist=""-"" duration=7453 sentbyte=49561 rcvdbyte=sentpkt 8303=1902 apprisk=1484 utmaction="allow" countapp=2202 osname="Ubuntu" mastersrcmac="95:c4:8e:9f:75:fa= srcmac=default4b:f8:82:c1:97:62" srcserver=0 utmref=3014-8339
network-traffic,date=1985-08-23 time=09:17:46 logid="3820933231" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=592536926 srcip=113.99.92.80 srcport=45796 srcintf="port12" srcintfrole="undefined" dstip=144.207.91.196 dstport=63743 dstintf="give" dstintfrole="undefined" srcuuid="0962985e-4bf8-f4d5-40f0-19127bbc4dc7" dstuuid="673a1cef-2c8d-f1b4-6593-bd3addd15499" poluuid="d9d39788-9139-d42a-6ce9-f1d761e7e266 redirect "  unspecified sessionid=105048 proto=6 action="close" policyid=1 policytype="policy" service="HTTP" dstcountry="Canada" srccountry="Palau" trandisp="snat" transip=207.42.8.160 transport=46850 appid=4393 unspecified  app="oil" appcat="Web.Client" apprisk="elevated" applist="g-default" duration=520 sentbyte=3091 rcvdbyte=1920 sentpkt=5711 rcvdpkt=4424 utmaction="allow" countapp=7238 osname=" uplifted Ubuntu" public notice  mastersrcmac="36:67:ed:a0:0d:98" srcmac="8f:db:3c:d1:25:ba" srcserver=0 utmref=7677- date value 5943
network-traffic,date=2019-12-19 time=05:45:09 logid="6897408019" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=957146902 srcip=170.9.163.160 srcport=30552 srcintf="port12" srcintfrole="undefined" dstip= arrival country 90.101.59.174 dstport=21554 dstintf="piece" dstintfrole="undefined" srcuuid="2bed26b1-4cbc-5e9e-e27d-c1b12b87c8cd" dstuuid="2244191d-80a0-77a2-d59c-6d8ac980efe3" poluuid= port of genesis "22b9aec9-1637-4d10-ba97-133c71e87468" sessionid=105048 proto=6  genre action="close" policyid=1 policytype="policy" service="HTTP" dstcountry="Canada" srccountry="United Kingdom" trandisp="snat" transip=169.16.227.181 transport= event occurrence time 22164 appid=5143 app="region" appcat="Web.Client" apprisk="elevated"  end destination country applist="g-default" duration=9471 sentbyte=9800 rcvdbyte=9012 sentpkt=4787 rcvdpkt=9343 utmaction="allow" countapp=5883 osname="Ubuntu volume " mastersrcmac="ad:d8:e8:70:ca:31" srcmac="9a:24:91:12:a2:29" srcserver=0 utmref=7367-253
network-traffic,date=1995-06-05 time=01:09:04 logid="8830546804" class="traffic" subtype="forward" degree="notice" vd="vdom1" eventtime=1289266833 srcip=76.4.53.87 srcport=28944 srcintf="port12" srcintfrole="unspecified" dstip=36.7.212.84 dstport=11393 dstintf="simply" dstintfrole="undefined" UUID of source="1d4188d7-9466-d567-696a-ee4982d163e6" dstuuid="b38cf92e-7dc9-2513-7f1d-faa80f397dd3" poluuid="7db6777e-489d-0f74-8767-37b5d29d148f" sessionid=105048 proto=6 action="close" policyid=1 policytype="policy" service="HTTP" final destination country="Canada" srccountry="Azerbaijan" trandisp="snat" transip=214.202.5.152 transport=58608 appid=331 app="bring" appcat="Web.Client" apprisk="elevated" applist="g-default" length=8688 sentbyte=9229 rcvdbyte=4670 sentpkt=7102 rcvdpkt=5133 utmaction="allow" countapp=9332 osname="Ubuntu" mastersrcmac="2f:59:8c:55:98:33" srcmac="42:89:b3:38:fb:ae" srcserver=0 utmref=7506-5519
network-traffic,date=1992-02-08 time=21:50:51 logid="2791822377" type="traffic" subtype="route" tier="notice" vd="vdom1" eventtime=758499004 srcip=41.11.169.251 srcport=62246 srcintf="port12" srcintfrole="undefined" dstip=69.199.9.229 final destination port=6131 dstintf="mother" dstintfrole="undefined" srcuuid="4ba223d5-84fc-98b7-cd0b-a6a8a8db193d" end destination UUID="b6153fa4-e59c-d1f4-fb4f-9a277e1093d8" poluuid="f41d4066-36d0-d5a9-2716-63948964280c" sessionid=105048 proto=6 action="close" policyid=1 policytype="policy" service="HTTP" dstcountry="Canada" srccountry="Morocco" trandisp="snat" transip=173.215.120.23 transport=8975 appid=341 app="find" appcat="Web.Client" apprisk="elevated" applist="g-default" duration=9435 sentbyte=2285 rcvdbyte=7487 sentpkt=6538 rcvdpkt=4120 utmaction="allow" countapp=3254 osname="Ubuntu" mastersrcmac="aa:ad:4a:f1:3a:76" origin MAC="40:bd:5a:e3:5f:41" server of genesis=0 utmref=8754-6728
network-traffic,date=2005-08-05 time=23:23:49 logid="5526385467" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=416402160 srcip=126.225.148.16 srcport=62985 srcintf="port12" srcintfrole="undefined" dstip=85.175.234.196 dstport=27270 dstintf="pattern" dstintfrole="undefined" srcuuid="180d27e8-7863-afaf-72ad-a74c221d0bdd" dstuuid="90b3fc67-5656-365a-31f1-953c4fb64f28 increased " poluuid=" routed byte e469a919-c629-1f2e-743a-a218ce48e10b" sessionid=105048 proto=6 action="close" policyid=1 policytype="policy"  app program service="HTTP" dstcountry="Canada" srccountry="Jordan" trandisp="snat" transip=170.39.145.1 transport=56391  country of genesis appid=8073 app="per" appcat="Web.Client" apprisk= predefined "elevated" applist="g-default" duration=2965 sentbyte=9594 rcvdbyte=9402 sentpkt=328 rcvdpkt=5491 utmaction IP of foundation ="allow" countapp=9231 osname="Ubuntu" mastersrcmac="01:a8:b0:df:9c:5d" srcmac="d9:6e:37:14:57:8a" srcserver=0 utmref=3474-3904
network-traffic,date=1982-04-28 time=12:08:35 logid="9295843618" type="traffic" 31719="forward" level="notice= vd="vdom1" eventtime=360500977 srcip=2.34.220.166 srcport=5580 srcintf""port12" srcintfrole"""" dstip=39.87.15.201 dstport=16308 dstintf="continue" dstintfrole==undefined" srcuuid="96b238a6-0f26-86f1-f825-53f66f8117b6" dstuuid"-fe80e508-1019-85ac-bcf4-166ac3ac253e" poluuid="4cb6732d-d40c-301a-6741-667cdff042fb" sessionid=105048 proto=6 action="closeallow policyid=1 policytype=undefinedpolicy" service="=" dstcountry="Canada" srccountry="Dominican RepublicClient "=trandispsnat" 7686HTTP" default=subtype appid=5870 6984="so" appcat="Web."" apprisk="elevated" applist="g=transport0 duration=1626 sentbytercvdpkt8042 579=7685 sentpkt== ==8341 utmaction""=" countapp=rcvdbyte osname="Ubuntu" mastersrcmactransip44.6.97.1007:1d:53:d8:42:36" srcmac="58:c3:02:d2:3a:2f" srcserver=" utmref=2567-app
network-traffic,date=2005-02-09 time=08:07:42 logid="5951658871" type="load" subtype="relay" level="notice" vd="vdom1" eventtime=579760070 srcip=77.177.225.162 srcport=18101 srcintf="port12" srcintfrole="undefined" dstip=115.176.121.79 dstport=7693 dstintf="them" dstintfrole="undefined" srcuuid="81c08117-8c92-7295-9f5e-773f030a92f2" dstuuid="d591bf25-75ca-5e90-cb68-2c9244db88ee" poluuid="eade9cf0-d16f-b6c1-f7e5-6467cd7b2163" sessionid=105048 proto=6 action="shut" policyid=1 policytype="policy" service="HTTP" dstcountry="Canada" country of starting="Belgium" trandisp="snat" transip=14.129.77.202 transport=25669 appid=9100 application software="determine" appcat="Web.Client" apprisk="raised" applist="g-default" duration=3234 sentbyte=6889 rcvdbyte=8248 sentpkt=8320 rcvdpkt=1736 utmaction="allow" countapp=4474 osname="Ubuntu" mastersrcmac="0c:f7:0d:93:49:5c" srcmac="55:bc:e6:d5:69:b8" srcserver=0 utmref=1723-4180
network-traffic,date=2006-01-11 minute=13:11:14 logid="9869957524" type="traffic" subtype="forward" level="report" vd="vdom1" time of the event=843774854 srcip=20.225.179.238 port of starting=23416 srcintf="port12" srcintfrole="undefined" dstip=187.202.157.204 dstport=6229 dstintf="large" dstintfrole="undefined" srcuuid="89b3b284-ada7-92f1-9ed9-28e0365ffec2" dstuuid="279e7ff4-01b4-63ac-f787-0dbda0ca25a3" poluuid="cec2c566-4042-9347-5090-18dc4d733b44" sessionid=105048 proto=6 activity="close" policyid=1 policytype="policy" service="HTTP" dstcountry="Canada" srccountry="Saint Martin" trandisp="snat" transip=59.79.7.246 transport=47876 appid=4651 app="clear" appcat="Web.Client" apprisk="higher" applist="g-default" duration=6841 sentbyte=3347 rcvdbyte=5476 sentpkt=4920 rcvdpkt=9479 utmaction="allow" countapp=3629 osname="Ubuntu" mastersrcmac="00:e3:7c:08:8b:0d" srcmac="04:c0:19:94:40:c4" srcserver=0 utmref=2284-8925
network-traffic,date=2003-05-12 time=01:07:24 logid="2097968811" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=1132494132 srcip=57.202.191.66 srcport=59496 srcintf="port12" srcintfrole="undefined" dstip server of starting =18.206.4.72 dstport=45568 dstintf="only" dstintfrole="undefined" srcuuid="838a11d7-964d-e10a-0010-8fa69f915e98" dstuuid subgenre ="cadcdfd1-2e82-3eb6-c986-7e3696ddfcd3" poluuid="754f9a4c-efcc-2148-2839-dc4cbd913270" sessionid=105048 proto=6 action="close" arrival UUID  policyid=1 policytype="policy" service="HTTP" dstcountry="Canada" srccountry="Kazakhstan" trandisp="snat" transip=137.192.151.81 transport=62445 appid=2281 app="phone" appcat="Web.Client" apprisk="elevated" applist="g-default" duration=6831  port of origin sentbyte=5365 rcvdbyte=9063 sentpkt=9616 rcvdpkt=8907 conveyed byte  utmaction="allow" countapp=8002 osname= point in time "Ubuntu" mastersrcmac="1e:76:bc:09:a1:21" srcmac="ff:9a:da:65:fb:4e" srcserver=0 utmref=8027-9477
network-traffic,date=1987-07-01 time=02:30:23 logid="7266574078" type="traffic" subtype="forward" level="announcement" vd="vdom1" eventtime=1305852791 srcip=1.68.245.187 srcport=17541 srcintf="port12" srcintfrole="undefined" dstip=87.138.177.12 destination network port=41400 dstintf="writer" dstintfrole="undefined" srcuuid="fd77dbd7-98c0-b5fc-5331-f07bffaca7d4" dstuuid="5f48fb35-cc29-7457-bdf9-ad3b6cb8759c" poluuid="54816074-c84f-5785-db73-73e76c8d8be9" sessionid=105048 proto=6 action="close" policyid=1 policytype="policy" duty="HTTP" dstcountry="Canada" srccountry="New Zealand" trandisp="snat" transip=21.154.17.55 convey=1773 appid=304 app="level" appcat="Web.Client" apprisk="elevated" applist="g-default" duration=642 relayed byte=874 rcvdbyte=296 sentpkt=5934 rcvdpkt=5062 utmaction="allow" countapp=6791 osname="Ubuntu" mastersrcmac="4a:48:ba:f2:ea:01" source MAC="4c:0c:71:7d:8e:8f" srcserver=0 utmref=5459-9125
network-traffic,date=1974-09-17 time=16:02:40 logid="9198514568" type=" port of source traffic" subtype="forward transfer " level="notice" vd="vdom1" eventtime=424839779 srcip= prototype version 169.231.9.112 srcport=7431 srcintf="port12" srcintfrole="undefined" dstip=36.16.202.129 dstport=57005 dstintf="wife" dstintfrole="undefined" srcuuid="65711c0b-9819-ea8f-bd0a-e2571565e941" dstuuid="77b22e12-32f9-eb78-55f9-297791c0fca6" poluuid="ba208812-931b-eb87-9652-7cfd94240dbf" sessionid=105048 country of source  proto=6 action="close" policyid=1 policytype="policy" service="HTTP" dstcountry="Canada" srccountry="Uganda" trandisp="snat" transip=79.113.94.27 transport=56985 appid=7117 app="gun" appcat="Web.Client" apprisk="elevated" forwarded byte  applist="g-default" duration=5669 sentbyte=3054 rcvdbyte=9687 sentpkt=5241 rcvdpkt=6066 utmaction="allow" countapp=9206 osname="Ubuntu" mastersrcmac="ca:93:2a:dc:45:fe task " srcmac="e0:13:2d:6f:d5:5b" srcserver=0 utmref=5739-6715
network-traffic,date=1979-12-27 time=15:29:23 logid="7021161271" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=1132840563 srcip=47.92.250.141 srcport=5041 srcintf="port12" srcintfrole="undefined" dstip=169.140.220.186 dstport=53937 dstintf="computer" dstintfrole="undefined" srcuuid="09dcd23b-f1cc-54e1-1317-f1f7ad2bf5b9" country of origin  dstuuid="3d345966-6ef9-e45b-3f0b-0f496ecaad59" poluuid="b860b787-cbea-779b-0ad1-3b4f596fe656" sessionid=105048 proto=6 action="close" policyid=1 policytype="policy" service="HTTP" dstcountry green_light ="Canada" srccountry=" origin country Tuvalu" trandisp="snat" transip=90.152.25.52 transport=9980 appid=6163 app="industry" appcat="Web.Client" apprisk="elevated" starting country  applist="g-default" duration=1428 sentbyte=2967 rcvdbyte=1431 sentpkt=9302 rcvdpkt=7553 utmaction="allow" unblock  countapp=1853 osname="Ubuntu" mastersrcmac="ac:c1:6c:63:fe:f7" srcmac="8a:b2:0d:fb:2b:b4" srcserver= bring to a close 0 utmref=3929-6177
network-traffic,srcport=2016-10-20 ==port12 logidtime"0557236771" type=Webtraffic" subtype==forward" leveldstintf"=" vd=Canadavdom1" eventtime=927538155 srcipapprisk181.148.233.180 date=62605 srcintf="08:07:36" =="undefined" dstip=109.101.134.33 dstport=48464 =="another" dstintfrole="undefined" srcuuid=srcserverd14edd02-a699-5a7a-889d-5452fe03721c" dstuuid="5420" poluuid="36b29879-8796-1dee-d7a5-eb20e8ce78fd" sessionid=" proto=6 action="close" policyid=1 policytype""policy" service3019"HTTP" dstcountry=""" srccountry="Mozambique" trandisp="snat" transip=54.23.177.231 transport=52177 appid=5749 app="remain" appcat="105048.Client" notice="elevated" applist="g-default" durationsrcintfrole7028 sentbyte=1676 rcvdbyte=5668 sentpkt== rcvdpkt=736 utmaction="allow" countapp=4203 osname="Ubuntu" mastersrcmac="43:6c:04:17:73:fa" srcmac="4c:a2:b1:3f:a6:f8" "=0 utmref=8e6e08c0-2236-86e9-8b9c-945d603f3ed4-8052
network-traffic,date=1970-10-22 ==01:49:50 logid="3343716900" =="=" subtype="forward" level="notice" vdtraffic=vdom1" ==968462333 srcip=110.250.72.109 "=53105 srcintf"undefinedport12" srcintfrole="0" dstip=218.243.186.75 dstport=" dstintf="community" utmaction=""" srcuuid=elevatedf947cbf4-9462-77bb-619f-225c9c67bff3" dstuuiddstintfrole50828f180a7a-8cec-a7fc-2ce7-26d919b3eebf399 poluuid="760f4324-103b-e25e-7aea-aaf525fefdd3" sessionid=105048 prototime6 action="close" policyid=1 policytypeeventtime"policy" service="HTTP" dstcountry=3502Canada" srccountry="Russian Federationtransport trandisp="snat" ==54.238.6.254 ="53082 appid=7110 app=srcportduration" appcat==Web.Client" apprisk=""" applist""g-default" eight"8930 sentbyte=5535 rcvdbyte== sentpkt=" rcvdpkttransip6476 =="allow" countapp=6323 osname="Ubuntu" mastersrcmactype"e3:3f:2b:aa:74:1c" srcmac="25:a1:3e:f7:2c:03" srcserver=undefined utmref=6595-8625
network-traffic,date=1977-04-28 time=00:12:50 logid=1050483334947749" type="traffic" subtype""forward1155262712 level1""snat vd=1b:06:91:b1:16:24vdom1" eventtime=" srcip=131.76.181.110 srcport=32906 =="port12" srcintfrole="undefined" dstip"policy dstport=12853 dstintf""118.219.36.169" dstintfrole="undefined" srcuuid="53395c6d-d469-7487-5767-b80190224bb4" dstuuid="037ec99c-d3b2-8099-537c-8b2fcb43de63" poluuid="0" sessionidsrcintf" proto=policyid action="close" 6== policytype=appidpolicy" service="HTTP" dstcountry="Canada" srccountry="Iraq" trandisp="notice" transip=119.69.145.132 transport=30799 "=7704 app="suggest" appcat==Web=Client" apprisk="elevated" applist="g-default" duration=8413 sentbyte=2744 rcvdbyte=8745 sentpkt=3091 rcvdpkt=9453 utmaction."allow= countapp=526 osname="Ubuntu" mastersrcmac""== srcmac="c9:9b:61:a6:32:00" srcserver=3145db5e-c496-8cb3-913a-66ff0ab1309f utmref=1539-6056
network-traffic,date=1990-07-17 time=10:20:11 logid="1291704688" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=385552450 srcip=25.148.111.80 srcport=2577 srcintf=" admit port12" srcintfrole="undefined" dstip=135.148.156.249 dstport=12693 dstintf="discover" app code  dstintfrole="undefined" srcuuid="88e89934-0f28-4907-6a33-68c1f5e63297" dstuuid="ebf63d40-19bc-aca1-4234-b21615130a7b" poluuid="39113192-adf5-b6ff-49b8-06a28f944da9" sessionid=105048 proto=6 action="close" policyid=1 policytype="policy" service= calendar timestamp "HTTP" dstcountry="Canada" srccountry="French Southern Territories" trandisp="snat" transip=139.239.156.223 transport=10752 appid=7181 app="detail" appcat= standard "Web.Client" apprisk= destination nation "elevated" applist="g-default" duration=9469 sentbyte=3386 rcvdbyte=9382 sentpkt=787 rcvdpkt trial model =7572 utmaction="allow" countapp=6834 osname="Ubuntu" mastersrcmac="71:5b:14:90:22:06" srcmac="f6:44:0d:60:18:13" srcserver=0 utmref=9868-9453
network-traffic,time and date=1994-01-04 time=16:18:29 logid="4306823974" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=296928036 srcip=107.171.83.42 srcport=54265 srcintf="port12" srcintfrole="undefined" dstip=99.230.221.115 dstport=50194 dstintf="think" dstintfrole="undefined" srcuuid="e46448a7-aa21-395e-afc6-168392d7065a" final destination UUID="3e3b75a7-6c4d-2c33-2fc0-0d127ce0bb28" poluuid="a8d46141-372c-2e8c-898b-0583bb7103f5" sessionid=105048 proto=6 operation="close" policyid=1 policytype="policy" task="HTTP" dstcountry="Canada" srccountry="Romania" trandisp="snat" transip=68.47.11.219 transport=31252 appid=6336 app="manager" appcat="Web.Client" apprisk="elevated" applist="g-default setting" duration=1466 delivered byte=1531 rcvdbyte=6457 sentpkt=8495 rcvdpkt=8706 utmaction="allow" countapp=3433 osname="Ubuntu" mastersrcmac="47:65:d5:96:0e:83" srcmac="42:3e:0a:3e:f7:c8" srcserver=0 utmref=5928-9054
network-traffic,date=1991-07-28 hour=03:45:11 logid="2583431909" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=1085124359 srcip=101.149.151.2 srcport=45767 srcintf="port12" srcintfrole="undefined" dstip=10.129.186.192 dstport=12946 dstintf="son" dstintfrole="indeterminate" starting UUID="29380acc-f8f0-6ef1-79d1-af809d23572e" dstuuid="3415f509-34c1-c321-2fe9-c2208c39ea9c" poluuid="6ba0f0bf-0da3-2c0f-e783-cc8fb0adf99b" sessionid=105048 proto=6 action="close" policyid=1 policytype="policy" function="HTTP" end-point country="Canada" srccountry="Tunisia" trandisp="snat" transip=120.130.68.175 transport=10748 appid=4709 app="him" appcat="Web.Client" apprisk="elevated" applist="g-default" duration=5601 sentbyte=3069 rcvdbyte=7401 sentpkt=8117 rcvdpkt=723 utmaction="allow" countapp=3509 osname="Ubuntu" mastersrcmac="9c:40:e1:1c:d1:9a" MAC of starting position="9d:42:39:85:2a:a4" srcserver=0 utmref=9364-8303
network-traffic,date=1987-11-27 time=09:27:24 logid="7985036992" type="congestion" subtype="forward" level="notice" vd="vdom1" eventtime=929993796 srcip=65.10.36.140 srcport=52701 srcintf="port12" srcintfrole="undefined" dstip=99.210.138.253 end-point port=55735 dstintf="important" dstintfrole="undefined" srcuuid="3f023762-731b-52bd-0e5d-9dc62a52d176" dstuuid="4501211d-174c-e807-3be5-cbcb31dc1b4b" poluuid="b2dbe6bf-c3be-8560-e34b-e67904833a6f" sessionid=105048 proto=6 action="close" policyid=1 policytype="policy" service="HTTP" dstcountry="Canada" source country="Bangladesh" trandisp="snat" transip=13.253.59.86 transport=38604 appid=2400 app="three" appcat="Web.user interface" apprisk="elevated" applist="g-standard" duration=8342 sentbyte=6378 rcvdbyte=1886 sentpkt=3415 rcvdpkt=5519 utmaction="clear" countapp=1383 osname="Ubuntu" mastersrcmac="98:52:a2:69:6d:26" srcmac="44:3a:2a:1e:50:f0" srcserver=0 utmref=5879-9911
network-traffic,date=2011-01-19 time=12:19:05 logid="4278559763" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=1446289849 IP of genesis=109.122.118.161 srcport=47695 srcintf="port12" srcintfrole="ambiguous" dstip=58.133.231.65 dstport=13334 dstintf="another" dstintfrole="undefined" origin UUID="9d0974d0-f28e-0b04-b8cf-03c41d2bec4f" dstuuid="c90b6d28-372b-86a0-5c96-51565df0987c" poluuid="6fb31a21-355b-3fd0-7881-e93d793ca49d" sessionid=105048 proto=6 action="close" policyid=1 policytype="policy" service="HTTP" dstcountry="Canada" country of starting position="Finland" trandisp="snat" transip=196.179.18.234 transport=31840 appid=7111 app="fund" appcat="Web.Client" apprisk="elevated" applist="g-default" duration=8744 transferred byte=2892 rcvdbyte=8447 sentpkt=7024 rcvdpkt=5001 utmaction="allow" countapp=21 osname="Ubuntu" mastersrcmac="41:5e:13:30:22:d4" srcmac="7e:ac:1c:dc:ba:a7" server of origin=0 utmref=880-5174
network-traffic,date=1998-02-20 time computer application =19:20:14 logid="3980280891" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=1288513750 srcip=53.151.61.114 srcport=59394 srcintf="port12" srcintfrole="undefined" dstip=64.209.81.2 dstport=58309 dstintf="measure" dstintfrole="undefined" srcuuid="178bc4e8-641b-533e-479a-4df195a3891a" dstuuid="0672c55e-0084-0587-68d4-36e8c31ad24a" poluuid="c06e10bc-9ca6-4ae0-5fce-c9cc6304d2fc" sessionid=105048 proto=6 action="close" policyid enhanced =1 policytype="policy" service="HTTP" dstcountry="Canada" srccountry="Mexico" trandisp close down ="snat" transip starting port =204.195.89.182 transport=57404 time interval  appid server of source =1085 app="everyone" appcat="Web.Client" apprisk="elevated" applist="g-default" duration=414 sentbyte=7335 rcvdbyte=8654 sentpkt=3786 rcvdpkt=2715 utmaction="allow" countapp=3994 osname="Ubuntu" mastersrcmac="ba:7b:53:96:3e:86" srcmac="77:9a:1f:0f:50:91" srcserver=0 utmref=1611-6473
