category,log
network-traffic,date=2014-09-01 time=21:23:30  destination country logid="7488569025 arrival IP " type="traffic" subtype MAC of starting place ="forward" level="notice" vd="vdom1 day "  subgenre eventtime=1095153175 srcip=135.211.13.183 srcport=48379 srcintf="port12" port of destination   UUID of starting position srcintfrole="undefined" dstip=184.161.9.171 dstport=43090 dstintf= origin country "scene"  client application dstintfrole=" subdivision undefined"  event timing srcuuid="47c90aa3-028d-1778-9846-2e4054619d9d" dstuuid="dcc850b0-6b12-cd80-a5e0-e7d7c2e8fa3e"  pass poluuid="266cb608-8f5d-f8ad-f0f0-93d16b25b089" sessionid=105048 period  proto=6 action="close" policyid=1 policytype="policy"  source server service="HTTP"  timing of the event dstcountry="Canada" srccountry="Andorra" trandisp="snat" transip country of destination =115.23.222.226 transport=58983 appid=9711 app="themselves"  elevated level appcat=" interval Web.Client" apprisk="elevated haul " applist="g-default" duration=4085 sentbyte=4821 rcvdbyte=4761 source UUID  sentpkt=6343 rcvdpkt=4459 utmaction="allow application software " countapp=879  kind osname="Ubuntu origin server " mastersrcmac="4d:40:42:92:8c:13" srcmac="2a:e3:8b:e1:0e:8f" starting country  srcserver=0 utmref clear =900-5479
network-traffic,"=1994-01-11 time=20:20:05 logidof"mastersrcmac" levelpolicyid""" ===forward= type=7666srcip" notice5907""sentpkt eventtime=1080473665 vd=6 srcport7a389e5d-2b0c-d913-912b-d1cec745d99825:46:d1:63:bd:bb srcserver1"83.175.239.214Ubuntu srcintfrole""appid" dstipapp" dstport=53261 =traffic=good" dstintfrole=9682"appcat subtype="countapp" dstuuid=utmaction083f7493-333d-ad59-e717-47cc35f8cb4b" poluuid""elevated" "=105048 prototransport" action=date"= defaultdstintf= policytype=undefinedpolicy" servicercvdpkt"0allow dstcountry"57.148.24.138Canada= srccountry=srcintf"" trandisp=""10341 ==160.118.9.38 ==4916 undefined=444 transip===" =sessionid"Web=7956545626" apprisk===close applist="g-"" duration=2467 rcvdbyte"8084 b015c13a-6a55-1d91-b1c3-1811aae23e6b=" "=9054 ==" "="=srcuuid sentbyte=9d:77:dc:c5:96:0d osname"""vdom1 Client"port12"Iceland srcmac.""snat utmref=HTTP "=4863-4270
network-traffic,date=2017-10-18 duration=12:05:20 logid="5163700237" type="traffic" subvariety="dispatch" position="notice" vd="vdom1" event timestamp=104694169 IP of starting=11.115.48.116 srcport=3192 srcintf="port12" srcintfrole="uncertain" final destination IP=112.22.58.24 port of arrival=21711 dstintf="consumer" dstintfrole="unknown" UUID of starting place="c2e53384-56ac-7342-f844-46a774ecaf99" target UUID="4900438e-ef22-9840-4f4a-e047a507ac66" poluuid="142797f5-11be-1120-3a04-a0af5c38823c" sessionid=105048 trial version=6 operation="cease" policyid=1 policytype="principle" service="HTTP" country of arrival="Canada" source country="Austria" trandisp="snat" transip=125.10.112.33 deliver=15826 appid=8198 app code="daughter" appcat="Web.end user" apprisk="elevated" applist="g-built-in" interval=3419 sentbyte=8561 rcvdbyte=4831 sentpkt=9721 rcvdpkt=797 utmaction="approve" countapp=1866 osname="Ubuntu" mastersrcmac="f4:8e:39:09:3e:4b" srcmac="6b:4b:90:62:b4:34" server of starting position=0 utmref=5964-9656
network-traffic,date=1976-01-01 Iraq=05:07:48 logid="=elevated =="-" subtype==forward" level=""" vd=utmrefvdom1" eventtime=1603538868 srcip== "=" srcintf="port12" policytypedstintfrole"0" dstip=" "=11800 dstintfpolicy"outside= traffic68.75.0.32"undefinedsrcserver srcuuid="rcvdbyte= 173.93.61.188="7910105048 poluuidosname""" ==sentbyte proto=6 =srcintfrole3400countapp" policyid-1 transip""=srcport service="4811" type=UbuntuCanada" srccountry="utmaction" =g""" closedstport= transportsnat4844 appid97607d56fc0-91c2-1298-d952-e1b35de6bd19 "="keep" appcat="Web.Client= apprisk=="notice applist="dstcountry=default" duration82410a78f30f-d12b-ddea-3d3e-9ab793427edc appaction" srcmac=6187 sentpkt"time rcvdpktsessionid6139 496=103.202.115.135allow" dstuuid"3404 1633493783"undefined"" mastersrcmac==55:d3:90:2f:dc:259414 =="69:b7:e4:53:e2:a2" "=trandisp "HTTP8e49c12a-c3cd-9e5f-cf8b-bdb3e3bfa6e4==
network-traffic,date value=1982-06-29 time=05:58:51 logid="4936293951" type="transfer" subgroup="transmit" point="public notice" vd="vdom1" eventtime=1250078776 srcip=63.2.32.120 srcport=21523 srcintf="port12" srcintfrole="undetermined" destination IP address=214.201.65.146 end destination port=39485 dstintf="former" dstintfrole="undefined" UUID of foundation="f8ba9058-3e2a-6458-3c26-24bcbbb5dc35" destination UUID="00054add-6858-56ae-38a8-3164213e5585" poluuid="463e880b-831c-767c-31cb-2d40284cc907" sessionid=105048 experimental version=6 execution="halt" policyid=1 policytype="policy" maintenance="HTTP" end destination country="Canada" country of starting position="Ecuador" trandisp="snat" transip=56.127.188.223 ship=4318 appid=7956 app="prepare" appcat="Web.consumer" apprisk="above" applist="g-predefined" time span=3170 transferred byte=8543 rcvdbyte=1897 sentpkt=5117 rcvdpkt=2825 utmaction="whitelist" countapp=2615 osname="Ubuntu" mastersrcmac="70:83:a7:ab:43:a4" srcmac="58:51:6a:53:35:29" server of starting place=0 utmref=1933-333
network-traffic,clock date=1975-10-25 time=19:05:23 logid=" second 6401697162" type="traffic" MAC of genesis  subtype="forward" level="notice" vd doctrine  IP of origin ="vdom1" eventtime=500660569  point in time srcip=199.253.127.200  elevated position srcport=48553 srcintf="port12" srcintfrole=" arrival country undefined" dstip=96.71.72.0 server of foundation  dstport=15401 dstintf="hand" dstintfrole country of starting place ="undefined" conclude  srcuuid="7b98519b-e70a-637c-45d7-dcf3d67158a8" dstuuid="81e6526f-cf10-b345-c483-85c750033f4b" poluuid="9a7e3bda-baaa-fe23-e938-76e2201e8a1d" sessionid arrival port =105048 proto=6 action="close" policyid=1 report  policytype="policy" service="HTTP" dstcountry final destination country  announcement ="Canada" srccountry="Western Sahara" trandisp="snat" transip=150.200.194.105 transport=54236 appid UUID of genesis =461 app="outside" appcat="Web.Client" apprisk="elevated" applist=" subclass g-default group " duration=8215 sentbyte=1052 rcvdbyte=5326 sentpkt=1131 port of origin  rcvdpkt=3157 utmaction="allow port of starting "  unspecified countapp=3054 osname="Ubuntu end-point IP " mastersrcmac="2a:e7:00:d4:88:be" srcmac="bf:85:e8:2f:e9:70" srcserver=0 MAC of foundation  utmref UUID of starting =9182- time frame 5556
network-traffic,date=1978-04-07  shut  transmission time=12:41:27 logid="8200982956" type="traffic" user  subtype="forward" level="notice" vd="vdom1 UUID of destination  destination nation " eventtime=1490066923  dispatched byte srcip=182.195.14.21 srcport=58020 srcintf="port12" srcintfrole transfer ="undefined finish " dstip=146.216.69.122 send  dstport=64720 dstintf=" subcategory  timestamp of the event raise" dstintfrole=" MAC of origin undefined" IP of source  srcuuid="e47146c7-d106-89a2-ee05-f6b493e26306" dstuuid="4d5c68d8-f322-1f30-b72c-27493ee94bb5" poluuid MAC of starting ="a348b959-c3d6-0b97-a594-13339462f00e" sessionid=105048 proto=6 action="close" policyid communication =1 policytype terminate ="policy" service="HTTP movement " dstcountry="Canada" srccountry="Ukraine" trandisp="snat" transip= stage 79.83.40.126 transport=27265 final destination port  appid country of foundation =7661 app= event time "day" appcat="Web.Client" apprisk="elevated end-point country " applist="g-default" duration=2115 sentbyte heightened =7329 end  rcvdbyte=8653 sentpkt=3371 rcvdpkt=5922 utmaction="allow" countapp=2739 osname server of genesis ="Ubuntu" mastersrcmac="39:6b:b1:b8:0e:b8" srcmac="26:b9:9f:7f:97:f5" srcserver=0 utmref=1481-3892
network-traffic,date=2005-10-05 time=13:46:43 logid="1248797501" species="traffic" subkind="forward" extent="notice" vd="vdom1" event occurrence time=79258899 starting IP=131.138.244.146 srcport=19470 srcintf="port12" srcintfrole="unspecified" recipient IP=42.253.250.78 destination network port=16019 dstintf="check" dstintfrole="unspecified" UUID of origin="1a4c9698-06e9-037b-9aab-3e87aefc4223" UUID of arrival="a44a70ad-1d7d-4fd2-3eb8-8dba88e8eaf5" poluuid="7146773e-5524-5578-2a5a-b659cac1e36a" sessionid=105048 early version=6 action="close" policyid=1 policytype="approach" performance="HTTP" recipient country="Canada" country of genesis="Antigua and Barbuda" trandisp="snat" transip=39.155.126.143 move=57509 appid=6008 computer application="past" appcat="Web.customer" apprisk="elevated" applist="g-default setting" time period=4544 transmitted byte=4261 rcvdbyte=1890 sentpkt=4138 rcvdpkt=6574 utmaction="enable" countapp=1984 osname="Ubuntu" mastersrcmac="33:bc:c1:c1:90:44" MAC of source="33:4c:da:83:be:ee" server of starting=0 utmref=2796-2926
network-traffic,calendar timestamp=1985-07-08 time=18:28:04 logid="8009161385" form="traffic" subspecies="pass" level="communication" vd="vdom1" time of the event=873872352 origin IP=82.194.124.17 port of source=42233 srcintf="port12" srcintfrole="indeterminate" target IP=42.4.65.201 end-point port=65456 dstintf="staff" dstintfrole="ambiguous" srcuuid="c312c0c0-8624-066f-a934-bbab94e0453d" end destination UUID="658ed999-ee3a-49ec-44ed-182d8ed3de58" poluuid="f8d6ff7a-e58b-6333-41f4-f6ee3b72bf57" sessionid=105048 prototype=6 activity="bring to a close" policyid=1 policytype="policy" operation="HTTP" target country="Canada" country of starting="Niue" trandisp="snat" transip=196.6.253.14 convey=24907 appid=1432 application program="over" appcat="Web.client system" apprisk="elevated" applist="g-default" length=7104 passed byte=8288 rcvdbyte=5925 sentpkt=2940 rcvdpkt=155 utmaction="allow" countapp=1729 osname="Ubuntu" mastersrcmac="27:78:91:f9:4f:d2" starting MAC="73:ce:ae:56:61:94" srcserver=0 utmref=5359-3137
network-traffic,date=1996-08-10 time=21:38:40 UUID of source  country of source  logid="4716883816" type="traffic" subtype="forward" level="notice" vd="vdom1" eventtime=649852350 srcip channel = complete 107.106.209.148 srcport=5377 srcintf="port12" srcintfrole= role " regulation undefined" dstip=59.98.174.165 dstport=30603 dstintf standard = style " server of origin couple" dstintfrole="undefined" srcuuid="fa674bfd-86aa-da28-e5a7-46ea4e114872" dstuuid="36a4085f-404c-3b84-6317-00c1ad9495da" poluuid= event timestamp "333045c5-d90b-49f0-24b3-2812d967e688" sessionid=105048 proto=6 action="close" policyid=1 policytype="policy" service="HTTP" timestamp of the occurrence  dstcountry="Canada" srccountry=" minute Angola" trandisp="snat" transip=220.29.228.63 transport=64957 appid=4562 app="campaign grant " recipient port  appcat="Web.Client"  protocol  uplifted apprisk="elevated strategy "  destination country applist="g-default close down " duration=8356 sentbyte destination IP = starting port 8072 rcvdbyte=3929 sentpkt=3046 rcvdpkt=3632 starting UUID  utmaction= work "allow country of destination " countapp=8664 osname="Ubuntu" vague  mastersrcmac="50:4f:69:73:90:72" srcmac="7f:74:3b:7e:61:10" srcserver=0 utmref=6399-4985
network-traffic,time and date=2003-12-31 hour=03:36:07 logid="6011761580" genre="network activity" subtype="convey" degree="attention" vd="vdom1" time at which the event occurred=828850601 srcip=101.157.97.141 origin port=32818 srcintf="port12" srcintfrole="unidentified" dstip=149.16.62.225 target port=6713 dstintf="point" dstintfrole="undefined" origin UUID="7fe59380-521f-c9cc-c475-acf03e46c939" dstuuid="763b43f1-0db4-8757-372b-6be1b2250be3" poluuid="69b75d99-713a-7d26-6a19-e89c63f2a846" sessionid=105048 pre-release=6 action="close" policyid=1 policytype="rule" job="HTTP" country of arrival="Canada" country of origin="Tonga" trandisp="snat" transip=30.25.254.140 carry=53799 appid=7074 app software="politics" appcat="Web.user interface" apprisk="increased" applist="g-preset" duration=5693 propelled byte=5752 rcvdbyte=770 sentpkt=6466 rcvdpkt=4041 utmaction="authorize" countapp=3607 osname="Ubuntu" mastersrcmac="22:4d:b1:14:2a:ee" origin MAC="33:33:43:5c:19:56" srcserver=0 utmref=4792-8937
network-traffic,date=1988-07-08 point=11:42:26 logid="7530618096" class="data flow" subgenre="forward" tier="advice" vd="vdom1" event timing=987042103 source IP=115.215.246.211 source port=65098 srcintf="port12" srcintfrole="uncertain" IP of destination=203.216.209.196 destination port=36620 dstintf="key" dstintfrole="unknown" source UUID="ea81b85a-6971-5d77-c28b-76b46c38d850" arrival UUID="1ec82dd6-5dae-165a-c057-a622ced0623f" poluuid="1e369312-8d5b-f151-e189-c6e4ed43ba46" sessionid=105048 prototype version=6 move="cease" policyid=1 policytype="guideline" service="HTTP" end destination country="Canada" srccountry="Palestinian Territory" trandisp="snat" transip=88.210.109.99 transference=47622 appid=5807 app="teacher" appcat="Web.Client" apprisk="raised" applist="g-default" duration=3939 routed byte=5194 rcvdbyte=6376 sentpkt=2378 rcvdpkt=2674 utmaction="allow" countapp=1950 osname="Ubuntu" mastersrcmac="c9:c4:47:99:39:28" source MAC="13:47:ba:17:0c:03" server of source=0 utmref=692-2356
network-traffic,date date and time =2005-02-22 time=00:29:36 logid="9680363923" type="traffic" subtype="forward" level="notice" vd= subdivision "vdom1" eventtime= default value  higher 965294983 srcip=80.91.225.110 srcport unspecified  port of destination =56182 srcintf="port12" srcintfrole="undefined" dstip=100.249.57.42 dstport=16163 dstintf="pay" dstintfrole= code  program "undefined" srcuuid="3e24b165-8ddf-c02f-1469-383ca16cc96e starting server "  undetermined dstuuid= volume "0b368beb-1701-1e32-d558-697ae6e1e55f" poluuid="8bd3363b-5d2b-b3e5-8b02-972a4b78d59b" arrival country  sessionid=105048 proto software application =6 action unspecified ="close" policyid=1 policytype directive ="policy" final destination UUID  service="HTTP" dstcountry="Canada" srccountry="Turks and Caicos Islands" trandisp="snat" transip= redirect 162.225.35.23 transport=44603 appid sort =1803 app="true" appcat="Web software .Client" apprisk="elevated" applist=" route g-default" duration=5738 sentbyte variety =2674 rcvdbyte=1946 sentpkt UUID of starting position =9197 rcvdpkt=8413 utmaction="allow" countapp=3224 osname="Ubuntu" mastersrcmac="c2:62:4f:dc:51:17" srcmac=" occasion 84:7f:a1:60:48:bb" srcserver=0 utmref=1868 destination unique identifier  moment -9670
network-traffic,specific date=2000-10-23 interval=13:38:24 logid="1507238160" category="traffic" subvariety="relay" level="warning" vd="vdom1" timing of the event=914677631 IP of starting position=28.196.222.160 srcport=29757 srcintf="port12" srcintfrole="indeterminate" IP of arrival=165.216.19.121 port of arrival=27422 dstintf="military" dstintfrole="unspecified" UUID of starting place="e879058c-27bf-37ef-33cd-d7e4678d6981" dstuuid="99140584-15ae-46e8-5cf4-ec388aeedb6a" poluuid="047e7846-13f5-c59c-a634-564401c24690" sessionid=105048 proto=6 action="close" policyid=1 policytype="principle" responsibility="HTTP" final destination country="Canada" starting country="Bahamas" trandisp="snat" transip=142.111.185.154 transport=5122 appid=9652 app="marriage" appcat="Web.client software" apprisk="enhanced" applist="g-automatic setting" time interval=5171 conveyed byte=3027 rcvdbyte=8483 sentpkt=1390 rcvdpkt=42 utmaction="accept" countapp=1635 osname="Ubuntu" mastersrcmac="83:50:f5:05:60:47" MAC of starting position="38:11:6a:79:63:8b" origin server=0 utmref=5051-865
network-traffic,datesrcserver2005-03-22 3265812732=07:53:30 50626transip"osname" "===" e596f00b-6247-f4fd-35c2-9c4ea63c6eba=""" level="notice" ="""Kiribati eventtimesrcmac= 57.107.89.47Canada104.225.210.149 srcport== serviceappcat=port12" "=logid"" policy== dstportutmactiontraffic dstintfundefined"later6 dstintfrole=typeundefined" =-"7eef6f8a-2c38-33f9-125f-2d4f27a70432= dstuuid="608a2802-5123-68bb-c9f1-be5a0dc4aa3esrcip poluuid="subtype" sessionid=105048 protoUbuntu" action=""" 576vdom1= "4346=dstip" srcintfsentpkt"337628257policyid ."closeappriskapp srccountrydstcountry""applist =="snat= "=39.34.79.116 transport=default appid"policytype """forward" =10012"Web=1871" =="HTTP" srcintfrolercvdbyte=g163268" duration"2007 sentbyte=702 trandisp=3840 srcuuid=2067 rcvdpkt=Client =="allow0f:d8:30:c5:e4:49 countappvd4894 time===" mastersrcmacelevated=c8:15:4d:84:97:4butmref ==myself"" "=0 "=3877-"
network-traffic,dateUbuntu2001-07-23 "=mastersrcmac """"traffic ==""time rcvdpkt==apprisk" level=sentbytetrandisp" vdsubtype6vdom11378 eventtime=" countapp"195.248.234.66 srcport=action 551="logidsister srcintfrole=Canadaundefined" dstip=72.225.90.99 ""rcvdbyte "=""utmref ""srcserverundefinedapplist srcuuidpolicy69:8d:08:08:9c:a10988f8aa-f5cd-c50a-6c32-cca9a834e1521520 dstuuid"=e1ce84e4-86a4-332d-bfa5-3832d864c719" poluuid==policyid51336 sessionid=105048 proto== 38785public"close8492 2931d21f-db15-1170-4587-86eb24f5689asrccountry1 policytypeHTTP""port12 service="=de:f6:48:43:51:d9 dstcountry"forward"" ==utmaction"0663185210 notice-typesnat" transip=221.72.102.44 transport=0 appiddstport" "=""" ====."" 303sentpkt"elevated= =""g"defaultdstintfrole duration=dstintf app=7817 "=4367 ==" "=srcintf "==allow" srcip=4810 osnameWeb"Pakistan" 04:35:31"=== srcmac==295076918appcat "=44484 "=Client-5870
network-traffic,date=1976-01-14 time=08:28:41 logid="3498232299" type=" duty traffic" subtype="forward" level= vague "notice" vd= event timestamp "vdom1" eventtime= end-point UUID 1490435918 srcip=17.13.238.29  transfer srcport=30414 srcintf= step "port12" srcintfrole="undefined" dstip=111.212.184.171 trial model  time extent  dstport=50141 dstintf="into" recipient UUID  dstintfrole ambiguous ="undefined" srcuuid="22dce76a-d5ae-6e1c-0e0a-b884f3ab552b" relayed byte  arrival port  dstuuid="71f4d9bc-45d0-fafc-9c3c-07cf78af9dc0" poluuid="9e20df35-1a83-0ed9-1744-9a0d02d7df0d" sessionid= destination nation 105048 proto=6 action="close" policyid=1 policytype="policy procedure " service= service user "HTTP" dstcountry="Canada" srccountry="Sudan" UUID of foundation  trandisp="snat"  calendar day transip= application 92.83.114.59 transport=33459 appid standard =9436  shipment app=" doctrine around" appcat="Web.Client" apprisk="elevated" applist=" UUID of genesis g-default" duration=9451  end destination port sentbyte=4469 timestamp  origin country  rcvdbyte=1911 sentpkt=3239 rcvdpkt=396 utmaction="allow" countapp=3473 osname="Ubuntu" mastersrcmac="36:2d:1b:ec:bb:14" srcmac="39:8b:c4:ae:60:d4" srcserver=0 utmref=9455-4651
network-traffic,date=2006-02-27 time=14:29:29 logid="1452343331" type="traffic" subtype="forward"  UUID of origin level="notice"  unidentified vd="vdom1" eventtime=934480927  congestion srcip=156.124.227.179 srcport=59008 srcintf="port12" srcintfrole="undefined" dstip=213.97.111.96 dstport=16125 dstintf="evening" dstintfrole=" source server undefined" srcuuid="ded007ca-bc28-52b5-a330-63956e0f15b6" timestamp of the event  dstuuid="760bf9e1-b4e8-a089-326a-fd7df4f3c719"  load poluuid="2d8d86b9-d86a-9f22-d595-8642ab1cf317" sessionid=105048 recipient country  proto=6 action= dispatch "close" policyid= transportation 1 policytype="policy" service=" UUID of starting HTTP"  task dstcountry="Canada" srccountry="Wallis and Futuna" alert   IP of starting place trandisp= MAC of foundation "snat" end-point country  transip=139.168.120.93 transport=58222 appid=6748 app="Mr" appcat="Web.Client" apprisk="elevated" applist="g-default event time " duration=9694 sentbyte=9805  end destination IP rcvdbyte=1947 sentpkt=3434 port of starting position  rcvdpkt=121 utmaction=" exchange allow" countapp=5206  time period osname="Ubuntu"  subgroup  country of starting position mastersrcmac="b7:04:bb:3a:4f:02" srcmac test version =" source country 59:be:7e:31:45:23" srcserver=0 MAC of starting place  utmref=4270-9654
network-traffic,calendar date=2009-04-22 period=01:41:09 logid="8386742953" kind="transfer" subtype="transmit" status="notice" vd="vdom1" event occurrence time=747985178 IP of foundation=123.186.39.154 port of starting place=57169 srcintf="port12" srcintfrole="undefined" arrival IP=136.150.69.207 dstport=62345 dstintf="clearly" dstintfrole="undefined" srcuuid="5e8d4bb4-ff70-22b2-151a-6447ed9c7e19" target UUID="9147a61f-5887-d8d4-f8a8-2edb4c482a76" poluuid="e2c1edc7-8daa-e080-4b41-0453d0ba744a" sessionid=105048 early release=6 process="halt" policyid=1 policytype="approach" function="HTTP" target country="Canada" srccountry="Lao People's Democratic Republic" trandisp="snat" transip=116.163.89.3 haul=43249 appid=7955 app program="individual" appcat="Web.customer entity" apprisk="escalated" applist="g-default" elapsed time=3359 sentbyte=6227 rcvdbyte=7842 sentpkt=2865 rcvdpkt=3768 utmaction="permit" countapp=8831 osname="Ubuntu" mastersrcmac="b6:b9:b6:33:f8:d2" MAC of genesis="61:5b:62:74:52:cb" server of starting position=0 utmref=3186-202
network-traffic,day=2004-11-01 duration=09:03:51 logid="6630735566" group="movement" subtype="forward" grade="announcement" vd="vdom1" eventtime=851412250 IP of genesis=108.21.86.197 port of foundation=16187 srcintf="port12" srcintfrole="uncertain" final destination IP=216.2.35.202 final destination port=7301 dstintf="each" dstintfrole="unknown" UUID of source="f7a4e5be-752d-3289-7b88-6a9c410e68f4" destination UUID="7bc8245f-bd68-62ab-2a9d-333cc4b63e81" poluuid="e5ea219c-da24-5277-2afd-5115296404bb" sessionid=105048 preliminary version=6 function="conclude" policyid=1 policytype="strategy" service="HTTP" dstcountry="Canada" srccountry="Iraq" trandisp="snat" transip=193.83.82.162 deliver=51690 appid=7310 application software="walk" appcat="Web.Client" apprisk="elevated" applist="g-initial setting" time duration=8808 forwarded byte=2779 rcvdbyte=5733 sentpkt=2279 rcvdpkt=1248 utmaction="allowlisted" countapp=7844 osname="Ubuntu" mastersrcmac="40:5e:87:ca:ab:4d" srcmac="aa:03:af:cb:61:8c" server of starting place=0 utmref=2163-2103
network-traffic,date= time of the event 1988-01-18 time=13:27:48 logid transmission ="2222299199" type= activity "traffic subcategory " subtype="forward" level="notice" vd="vdom1" eventtime=139875312  country of starting place srcip=44.46.165.12 srcport=15524 srcintf="port12" srcintfrole destination IP address = IP of origin "undefined" dstip=110.200.219.179 dstport date value =56398 dstintf= port of genesis "near" dstintfrole="undefined" srcuuid="9b944e0c-658a-f510-3392-a4e0e3b487a4" dstuuid="41039a5b-994d-54a2-3492-57e312ace0e5" poluuid="c87fc278-4fad-39aa-34fc-f00fcfa1d528" sessionid=105048 proto=6 action="close"  task policyid=1 policytype= authorized_entry " event timestamp policy" service="HTTP" dstcountry=" ship Canada" srccountry="Greece" trandisp default state ="snat" transip= country of foundation 107.4.154.24 transport=50275 appid=7905 app="hotel" appcat maintenance ="Web destination country .Client" apprisk permitted_access ="elevated" applist="g- country of destination default" duration finish =340 sentbyte=370 rcvdbyte=3988 sentpkt= subkind 1045 rcvdpkt=1846 utmaction=" IP of starting allow" subclass  countapp=1697 osname client application ="Ubuntu"  transfer mastersrcmac="c0:d2:cc:ae:22:50" srcmac="5f:cf:10:d2:5e:f5" srcserver=0 utmref=9796-2484
network-traffic,point in time=2018-09-18 time=18:50:03 logid="4995724724" species="communication" subspecies="send" rank="notification" vd="vdom1" eventtime=1670421425 srcip=115.209.78.123 srcport=14534 srcintf="port12" srcintfrole="undetermined" end-point IP=102.217.16.74 destination network port=28535 dstintf="agree" dstintfrole="undefined" starting UUID="23d44505-abdc-1bbc-4457-7e6727e7ab5b" dstuuid="907d789d-8444-9ef7-f35f-a157dee890f4" poluuid="ccb0d828-bb7c-46e9-3e69-dbc166a54163" sessionid=105048 trial version=6 operation="close" policyid=1 policytype="protocol" performance="HTTP" country of arrival="Canada" country of genesis="Estonia" trandisp="snat" transip=32.103.172.149 move=44146 appid=9830 app code="move" appcat="Web.Client" apprisk="elevated level" applist="g-default configuration" duration=6837 delivered byte=647 rcvdbyte=1289 sentpkt=2440 rcvdpkt=132 utmaction="sanctioned" countapp=6781 osname="Ubuntu" mastersrcmac="9b:11:23:b5:59:d7" MAC of starting="73:e1:98:eb:36:49" server of foundation=0 utmref=5365-9551
network-traffic,date=1988-06-28 form  time=02:58:22 logid="6786493531" type interval ="traffic" subtype="forward" level="notice" vd="vdom1" application program  eventtime=581218967 srcip=77.99.82.64 srcport=44334 server of starting  port of origin  srcintf= unspecified "port12" srcintfrole="undefined time and date " dstip=223.82.185.105 dstport=32731 dstintf="smile" dstintfrole="undefined" srcuuid= MAC of origin "a5fe6a1f-f4e1-d802-4efb-f9acb8655a6a" dstuuid="b46cd32d-07b9-f52d-4374-ffca59293021" regulation  poluuid="8a618423-474d-acb5-d308-a917357bdc13" sessionid=105048 proto=6 action="close" policyid=1 policytype="policy" server of origin  service="HTTP" dstcountry="Canada" srccountry="French Southern Territories" trandisp="snat" transip=39.125.236.154 transport=19154 appid=4177 app= execution "man" IP of source  appcat="Web.Client" end  apprisk="elevated convey " applist unspecified ="g-default" duration=7129 sentbyte= clock 6089 rcvdbyte=3349 sentpkt=4979 rcvdpkt= port of starting  above 9364 utmaction="allow" end destination country  countapp=8003 operation  osname= server of genesis  legitimate "Ubuntu" mastersrcmac=" computer application 60:c1:2b:9d:41:8c" srcmac="6f:39:be:23:27:64" srcserver=0 utmref unspecified =3320 calendar timestamp -7670
network-traffic,date and time=1972-04-23 second=13:55:45 logid="3843261332" type="network activity" subgenre="pass" position="public notice" vd="vdom1" timestamp of the occurrence=817707397 srcip=58.247.24.9 port of source=21488 srcintf="port12" srcintfrole="ambiguous" recipient IP=200.130.102.89 dstport=61646 dstintf="no" dstintfrole="indeterminate" origin UUID="3f4bc3ed-509f-c7f5-7a4c-643c148d9c83" UUID of destination="db934129-cc07-7e6d-578b-a1a367627466" poluuid="b859b111-7af2-15bc-f670-cfc1a25748df" sessionid=105048 experimental version=6 action="terminate" policyid=1 policytype="rule" service="HTTP" arrival country="Canada" country of starting="Norfolk Island" trandisp="snat" transip=199.215.89.36 transport=21226 appid=4437 app software="sea" appcat="Web.end user" apprisk="elevated position" applist="g-default" duration=5688 transferred byte=2989 rcvdbyte=4329 sentpkt=8542 rcvdpkt=1028 utmaction="trusted" countapp=4234 osname="Ubuntu" mastersrcmac="66:3f:c5:b3:50:b2" MAC of source="82:c0:07:d8:72:c5" srcserver=0 utmref=8896-5322
network-traffic,specific date=1971-01-02 minute=23:53:17 logid="3544885902" type="data flow" subdivision="channel" point="notice" vd="vdom1" time at which the event occurred=481843705 starting IP=33.129.171.231 srcport=34578 srcintf="port12" srcintfrole="unidentified" target IP=116.54.209.6 end-point port=15038 dstintf="behavior" dstintfrole="vague" source UUID="5c7dbfce-1975-ac2f-b2a6-4614cb31f851" dstuuid="f62b365b-2df4-34c1-c744-230a9794e4a8" poluuid="cd01fb66-5974-2ed5-a8da-ef47964dc9cf" sessionid=105048 early version=6 activity="shut" policyid=1 policytype="guideline" service="HTTP" final destination country="Canada" country of source="United States Virgin Islands" trandisp="snat" transip=3.110.176.199 transport=58830 appid=6121 software application="until" appcat="Web.Client" apprisk="heightened" applist="g-default" duration=7526 dispatched byte=2166 rcvdbyte=1466 sentpkt=1308 rcvdpkt=4589 utmaction="authenticate" countapp=8335 osname="Ubuntu" mastersrcmac="a8:5e:dd:b6:bd:ec" starting MAC="a6:d9:53:28:b5:45" server of source=0 utmref=3366-963
